,riotIdGameName,games_played,win_y,challenges.damagePerMinute,challenges.dodgeSkillShotsSmallWindow,challenges.goldPerMinute,challenges.kda,challenges.killParticipation,challenges.laneMinionsFirst10Minutes,challenges.quickSoloKills,challenges.saveAllyFromDeath,challenges.skillshotsDodged,challenges.survivedSingleDigitHpCount,challenges.teamDamagePercentage,challenges.visionScorePerMinute,assists,assistMePings,championId,damageDealtToBuildings,damageDealtToObjectives,dangerPings,enemyMissingPings,kills,deaths,dragonKills,challenges.earlyLaningPhaseGoldExpAdvantage,challenges.laningPhaseGoldExpAdvantage,champExperience,goldEarned,neutralMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalMinionsKilled,challenges.maxCsAdvantageOnLaneOpponent,gameDuration,challenges.turretPlatesTaken,challenges.soloKills,challenges.damageTakenOnTeamPercentage,totalTimeSpentDead,champLevel,challenges.maxLevelLeadLaneOpponent,totalHealsOnTeammates,challenges.effectiveHealAndShielding,totalTimeCCDealt,challenges.wardTakedownsBefore20M,junglecsPerMinute,csPerMinute,timeDead,role,games_played_norm,win_y_norm,challenges.damagePerMinute_norm,challenges.dodgeSkillShotsSmallWindow_norm,challenges.goldPerMinute_norm,challenges.kda_norm,challenges.killParticipation_norm,challenges.laneMinionsFirst10Minutes_norm,challenges.quickSoloKills_norm,challenges.saveAllyFromDeath_norm,challenges.skillshotsDodged_norm,challenges.survivedSingleDigitHpCount_norm,challenges.teamDamagePercentage_norm,challenges.visionScorePerMinute_norm,assists_norm,assistMePings_norm,championId_norm,damageDealtToBuildings_norm,damageDealtToObjectives_norm,dangerPings_norm,enemyMissingPings_norm,kills_norm,deaths_norm,dragonKills_norm,challenges.earlyLaningPhaseGoldExpAdvantage_norm,challenges.laningPhaseGoldExpAdvantage_norm,champExperience_norm,goldEarned_norm,neutralMinionsKilled_norm,totalAllyJungleMinionsKilled_norm,totalEnemyJungleMinionsKilled_norm,totalMinionsKilled_norm,challenges.maxCsAdvantageOnLaneOpponent_norm,gameDuration_norm,challenges.turretPlatesTaken_norm,challenges.soloKills_norm,challenges.damageTakenOnTeamPercentage_norm,totalTimeSpentDead_norm,champLevel_norm,challenges.maxLevelLeadLaneOpponent_norm,totalHealsOnTeammates_norm,challenges.effectiveHealAndShielding_norm,totalTimeCCDealt_norm,challenges.wardTakedownsBefore20M_norm,junglecsPerMinute_norm,csPerMinute_norm,timeDead_norm
1490,MRRax96,1,0.0,1150.1283600848726,1.0,685.1333053899351,3.5,0.6086956521739131,20.0,0.0,0.0,23.0,0.0,0.2520875624387496,0.0,11.0,0.0,166.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,,,8854.0,7857.0,0.0,0.0,0.0,20.0,,687.0,0.0,0.0,0.1964472594477472,84.0,12.0,,0.0,0.0,0.0,0.0,0.0,1.7467248908296944,0.1222707423580786,aram,0.0,0.0,0.3676431277161457,0.05555555555555555,0.49977708786606256,0.3804347826086957,0.5137699408685129,0.5,0.0,0.0,0.12837837837837837,0.0,0.8246455255566094,0.0,0.16216216216216217,0.0,0.29528985507246375,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,,,0.11920137698755445,0.1686381675996963,0.0,0.0,0.0,0.19318181818181818,,0.16969147005444646,0.0,0.0,0.4988553557554087,0.11463234064910563,0.3333333333333333,,0.0,0.0,0.0,0.0,0.0,0.39200293319602386,0.24450573186567207
1491,MVTIASD,1,100.0,780.6433631220326,0.0,607.5669750501493,1.4666666666666666,0.44,10.0,0.0,0.0,53.0,0.0,0.0814632197478086,0.0,17.0,0.0,107.0,1828.0,1828.0,0.0,0.0,5.0,15.0,0.0,,,18439.0,12081.0,0.0,0.0,0.0,31.0,,1192.0,0.0,0.0,0.248607197448951,361.0,18.0,,0.0,0.0,59.0,0.0,0.0,1.5604026845637584,0.3028523489932886,aram,0.0,1.0,0.19142242659471112,0.0,0.23002619268485128,0.07101449275362318,0.1683411495643971,0.23684210526315788,0.0,0.0,0.3310810810810811,0.0,0.09933452093917676,0.0,0.32432432432432434,0.0,0.18840579710144928,0.4706027731581359,0.4706027731581359,0.0,0.0,0.2,0.8666666666666667,0.0,,,0.5155028936005884,0.4945298950110173,0.0,0.0,0.0,0.3181818181818182,,0.6279491833030852,0.0,0.0,0.7313174882230159,0.776156473144986,1.0,,0.0,0.0,0.12090163934426229,0.0,0.0,0.345163894435738,0.9155859825276552
1492,MX Hitori,1,100.0,1626.8139868103262,0.0,711.1432943038832,4.857142857142857,0.6296296296296297,16.0,0.0,0.0,22.0,0.0,0.2054635709486528,0.0,24.0,0.0,711.0,928.0,928.0,0.0,0.0,10.0,7.0,0.0,,,11993.0,9334.0,0.0,0.0,0.0,26.0,,787.0,0.0,0.0,0.1273247195694876,179.0,14.0,,0.0,0.0,234.0,0.0,0.0,1.9822109275730624,0.2274459974587039,aram,0.0,1.0,0.5949916697315558,0.0,0.5902315126461926,0.5869565217391304,0.5566352929776528,0.39473684210526316,0.0,0.0,0.12162162162162163,0.0,0.6264505108616039,0.0,0.5135135135135135,0.0,1.0,0.23890556536693114,0.23890556536693114,0.0,0.0,0.45,0.3333333333333333,0.0,,,0.24898650590234983,0.2825922588370356,0.0,0.0,0.0,0.26136363636363635,,0.2604355716878403,0.0,0.0,0.19079569085882447,0.34150884818379384,0.5555555555555556,,0.0,0.0,0.47950819672131145,0.0,0.0,0.4512011351901855,0.6353596946335706
1493,MaToChO,1,0.0,1250.071661939084,0.0,761.6880774815494,3.5454545454545454,0.7090909090909091,22.0,0.0,0.0,25.0,0.0,0.2043108525987998,0.0,23.0,0.0,34.0,106.0,106.0,0.0,0.0,16.0,11.0,0.0,,,22371.0,15681.0,0.0,0.0,0.0,57.0,,1234.0,0.0,2.0,0.2091598926720184,279.0,18.0,,0.0,0.0,564.0,0.0,0.0,2.771474878444084,0.2260940032414911,aram,0.0,0.0,0.4153096875762517,0.0,0.7660101069046628,0.38735177865612647,0.7193437763681506,0.5526315789473685,0.0,0.0,0.14189189189189189,0.0,0.621550393497417,0.0,0.4864864864864865,0.0,0.05615942028985507,0.02728878225096412,0.02728878225096412,0.0,0.0,0.75,0.6,0.0,,,0.6780754093358466,0.7722785263274841,0.0,0.0,0.0,0.6136363636363636,,0.6660617059891107,0.0,1.0,0.5555119765612929,0.5803262245360972,1.0,,0.0,0.0,1.0,0.0,0.0,0.6496120789409244,0.6303353921307495
1494,MaXnO,1,100.0,1978.4813119012567,1.0,872.6662319392052,7.5,0.7894736842105263,26.0,0.0,1.0,28.0,0.0,0.257447379775035,0.0,21.0,0.0,110.0,4111.0,4111.0,0.0,0.0,24.0,6.0,0.0,,,21618.0,18381.0,0.0,0.0,0.0,67.0,,1263.0,0.0,1.0,0.1260930304325072,172.0,18.0,,826.0,826.0,280.0,0.0,0.0,3.182897862232779,0.1361836896278701,aram,0.0,1.0,0.7627144814787831,0.05555555555555555,1.0,0.9891304347826088,0.8839391556409646,0.6578947368421053,0.0,1.0,0.16216216216216217,0.0,0.8474296982920835,0.0,0.43243243243243246,0.0,0.19384057971014493,1.0,1.0,0.0,0.0,1.0,0.26666666666666666,0.0,,,0.6469418629603,0.9805899998148341,0.0,0.0,0.0,0.7272727272727273,,0.6923774954627949,0.0,0.5,0.1853063997612575,0.3247916318391326,1.0,,0.4376437177462938,0.1591907313143514,0.5737704918032787,0.0,0.0,0.7530385972864958,0.2962092487145368
1495,Maccays,1,0.0,1314.5743837376606,0.0,796.2578987335716,2.642857142857143,0.7254901960784313,33.0,0.0,7.0,30.0,1.0,0.2209394777810118,0.0,18.0,0.0,895.0,393.0,393.0,0.0,0.0,19.0,14.0,0.0,,,24366.0,17869.0,0.0,0.0,0.0,85.0,,1346.0,0.0,1.0,0.1999574407201598,358.0,18.0,,2032.0,2232.57763671875,161.0,0.0,0.0,3.789004457652303,0.2659732540861813,aram,0.0,0.0,0.4460733585047609,0.0,0.8862328915605494,0.25,0.7529236926810449,0.8421052631578947,0.0,1.0,0.17567567567567569,1.0,0.6922374047767126,0.0,0.35135135135135137,0.0,1.0,0.10117444740215942,0.10117444740215942,0.0,0.0,0.9,0.8,0.0,,,0.7605607015260399,0.9410879722498255,0.0,0.0,0.0,0.9318181818181818,,0.7676950998185118,0.0,0.5,0.5144992436740266,0.7689919518544169,1.0,,1.0,0.4302732042437339,0.32991803278688525,0.0,0.0,0.9054061056188093,0.778535301034698
1496,Mad Baller69,2,50.0,2105.895278545743,18.0,756.8422703173144,3.0101214574898787,0.6561355311355311,27.0,0.0,0.0,144.5,0.0,0.2255583576014945,0.0,29.5,0.0,57.5,2886.0,2886.0,0.0,4.0,15.0,16.0,0.0,,,22554.5,15755.5,0.0,0.0,0.0,57.0,,1249.0,0.0,1.5,0.1831722589470544,386.5,18.0,,0.0,1169.544921875,173.5,0.0,0.0,2.742634048772983,0.3088686309203272,aram,1.0,0.5,0.8234827906640478,1.0,0.7491579390284491,0.3058880478788946,0.6109099669341008,0.6842105263157895,0.0,0.0,0.9493243243243243,0.0,0.7118719089158418,0.0,0.6621621621621622,0.0,0.09873188405797101,0.7429757129837966,0.7429757129837966,0.0,1.0,0.7,0.9333333333333333,0.0,,,0.6856624023768995,0.7780263799477831,0.0,0.0,0.0,0.6136363636363636,,0.6796733212341198,0.0,0.75,0.43969242260874003,0.8370549041148233,1.0,,0.0,0.22540037701969398,0.3555327868852459,0.0,0.0,0.6423618602691069,0.937943785511467
1497,MadHook,1,0.0,1498.07252301398,1.0,754.9059779583739,2.833333333333333,0.7555555555555555,23.0,0.0,0.0,36.0,0.0,0.1923926178145078,0.0,25.0,0.0,64.0,246.0,246.0,0.0,0.0,9.0,12.0,0.0,,,13728.0,10691.0,0.0,0.0,0.0,32.0,,844.0,0.0,0.0,0.2837493470513944,240.0,15.0,,0.0,996.473388671875,293.0,0.0,0.0,2.2748815165876777,0.2843601895734597,aram,0.0,0.0,0.5335902293481087,0.05555555555555555,0.7424241333312003,0.2789855072463768,0.8144868725880179,0.5789473684210527,0.0,0.0,0.21621621621621623,0.0,0.5708868908088278,0.0,0.5405405405405406,0.0,0.1105072463768116,0.06333057012959598,0.06333057012959598,0.0,0.0,0.4,0.6666666666666666,0.0,,,0.3207218352005881,0.38728806236382596,0.0,0.0,0.0,0.32954545454545453,,0.3121597096188748,0.0,0.0,0.8879361374992311,0.4871874477586989,0.6666666666666666,,0.0,0.19204519065129022,0.6004098360655737,0.0,0.0,0.5247748081172086,0.8468651243518345
1498,Madakin,1,100.0,1378.2714523776451,1.0,766.8008843567821,3.727272727272727,0.6949152542372882,38.0,0.0,0.0,29.0,0.0,0.166926107939172,0.0,36.0,2.0,15.0,3028.0,3028.0,0.0,0.0,5.0,11.0,0.0,,,14049.0,10515.0,0.0,0.0,0.0,51.0,,822.0,0.0,1.0,0.1922642066520912,256.0,15.0,,0.0,0.0,0.0,0.0,0.0,3.7226277372262775,0.3114355231143552,aram,0.0,1.0,0.47645278442837186,0.05555555555555555,0.7837908144028911,0.4150197628458498,0.6903170690468352,0.9736842105263158,0.0,0.0,0.16891891891891891,0.0,0.4626307090092758,0.0,0.8378378378378378,1.0,0.021739130434782608,0.779532383546409,0.779532383546409,0.0,0.0,0.2,0.6,0.0,,,0.33399390477104024,0.3737092403883543,0.0,0.0,0.0,0.5454545454545454,,0.29219600725952816,0.0,0.5,0.48021266923457084,0.5253982279750674,0.6666666666666666,,0.0,0.0,0.0,0.0,0.0,0.8887198402341143,0.9474829112789676
1499,Madriper,1,100.0,1383.0084785207475,0.0,773.3343389695829,3.4444444444444446,0.7380952380952381,7.0,0.0,0.0,14.0,0.0,0.1854227367004872,0.0,20.0,0.0,2.0,569.0,569.0,0.0,0.0,11.0,9.0,0.0,,,10823.0,10065.0,0.0,0.0,0.0,10.0,,780.0,0.0,0.0,0.3205544655959438,200.0,13.0,,0.0,0.0,162.0,0.0,0.0,0.7692307692307693,0.2564102564102564,aram,0.0,1.0,0.4787120427880611,0.0,0.8065120804819804,0.37198067632850246,0.778734342642043,0.15789473684210525,0.0,0.0,0.06756756756756757,0.0,0.5412584603448858,0.0,0.40540540540540543,0.0,0.0,0.14648412359243945,0.14648412359243945,0.0,0.0,0.5,0.4666666666666667,0.0,,,0.20061167288855225,0.3389906614737959,0.0,0.0,0.0,0.07954545454545454,,0.2540834845735027,0.0,0.0,1.0,0.39166049721777757,0.4444444444444444,,0.0,0.0,0.3319672131147541,0.0,0.0,0.14627331262586304,0.7429971363399758
1500,Madsoul9,1,0.0,1004.0039193863738,12.0,646.6875815005175,1.5454545454545454,0.6071428571428571,19.0,0.0,0.0,116.0,0.0,0.1782393893542323,0.0,12.0,0.0,38.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,,,12224.0,8820.0,0.0,0.0,0.0,26.0,,818.0,0.0,1.0,0.2217301507111927,226.0,14.0,,0.0,0.0,62.0,0.0,0.0,1.9070904645476767,0.2762836185819071,aram,0.0,0.0,0.2979511196440109,0.6666666666666666,0.3660751531525075,0.08300395256916995,0.5105903680472303,0.47368421052631576,0.0,0.0,0.7567567567567568,0.0,0.5107226012871575,0.0,0.1891891891891892,0.0,0.06340579710144928,0.0,0.0,0.0,0.0,0.2,0.6,0.0,,,0.2585374344717406,0.24293592647685117,0.0,0.0,0.0,0.26136363636363635,,0.2885662431941924,0.0,0.5,0.6115340713227381,0.45375301506937643,0.5555555555555556,,0.0,0.0,0.12704918032786885,0.0,0.0,0.4323168038490536,0.8168508422414236
1501,Maegist,1,0.0,2215.8340669104828,8.0,652.2113687622301,3.636363636363636,0.7547169811320755,14.0,0.0,0.0,77.0,0.0,0.2684278890205233,0.0,25.0,0.0,126.0,213.0,213.0,0.0,0.0,15.0,11.0,0.0,,,20877.0,14917.0,0.0,0.0,0.0,32.0,,1372.0,0.0,1.0,0.213835244411949,354.0,18.0,,389.0,389.3999633789063,111.0,0.0,0.0,1.3994169096209912,0.2580174927113702,aram,0.0,0.0,0.8759165580032502,0.4444444444444444,0.3852851190244301,0.40118577075098805,0.8127697699491032,0.34210526315789475,0.0,0.0,0.49324324324324326,0.0,0.8941070015798221,0.0,0.5405405405405406,0.0,0.22282608695652173,0.05483500584391846,0.05483500584391846,0.0,0.0,0.7,0.6,0.0,,,0.6163044687182282,0.7133340945703227,0.0,0.0,0.0,0.32954545454545453,,0.7912885662431942,0.0,0.5,0.5763487006286283,0.7594392568003248,1.0,,0.20610581864807298,0.07504705199039921,0.22745901639344263,0.0,0.0,0.30469411306337396,0.7489699735514828
1502,Maestro Fabou,1,100.0,1784.5582005289564,9.0,794.3703393269118,3.7857142857142856,0.8548387096774194,24.0,0.0,0.0,87.0,0.0,0.1994999298139155,0.0,39.0,0.0,59.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,,,18195.0,13201.0,0.0,0.0,0.0,47.0,,997.0,0.0,0.0,0.1460133234283593,307.0,17.0,,0.0,0.0,258.0,0.0,0.0,2.828485456369107,0.3079237713139418,aram,0.0,1.0,0.6702255660137968,0.5,0.8796685634890302,0.42391304347826086,1.0,0.6052631578947368,0.0,0.0,0.5608108108108109,0.0,0.6010995294342403,0.0,0.918918918918919,0.0,0.10144927536231885,0.0,0.0,0.0,0.0,0.65,0.8,0.0,,,0.5054144668865999,0.5809405803094736,0.0,0.0,0.0,0.5,,0.45099818511796735,0.0,0.0,0.27408552731866465,0.6471950899147422,0.8888888888888888,,0.0,0.0,0.5286885245901639,0.0,0.0,0.6639438149303809,0.9344324831517843
1503,Magniga,1,100.0,2030.7405899424907,0.0,700.5007751914505,8.666666666666666,0.7878787878787878,8.0,0.0,0.0,33.0,0.0,0.2059549914310416,0.0,41.0,0.0,96.0,3414.0,3414.0,0.0,0.0,11.0,6.0,0.0,,,21714.0,14246.0,0.0,0.0,0.0,35.0,,1219.0,0.0,0.0,0.1537913099674906,162.0,18.0,,0.0,0.0,398.0,0.0,0.0,1.7227235438884332,0.1328958162428219,aram,0.0,1.0,0.787638813162682,0.0,0.5532202341058008,1.0,0.8806733743061864,0.18421052631578946,0.0,0.0,0.19594594594594594,0.0,0.6285395016711779,0.0,0.972972972972973,0.0,0.16847826086956522,0.8789047415546367,0.8789047415546367,0.0,0.0,0.5,0.26666666666666666,0.0,,,0.6509110800280987,0.6615648357888368,0.0,0.0,0.0,0.36363636363636365,,0.6524500907441017,0.0,0.0,0.3087498196180359,0.30090989420390224,1.0,,0.0,0.0,0.8155737704918032,0.0,0.0,0.38596929908331784,0.2839908011301149
1504,Maiden Voyage,1,100.0,2152.592443100274,0.0,737.3683528442034,2.6,0.6753246753246753,41.0,0.0,0.0,31.0,0.0,0.2113260766518866,0.0,36.0,0.0,18.0,2246.0,2246.0,0.0,0.0,16.0,20.0,0.0,,,35122.0,22907.0,0.0,0.0,0.0,187.0,,1863.0,0.0,0.0,0.1279456677002071,572.0,18.0,,0.0,0.0,92.0,0.0,0.0,6.022544283413849,0.3070316693505099,aram,0.0,1.0,0.8457543501206556,0.0,0.6814338808185912,0.24347826086956523,0.6502025201089923,1.0,0.0,0.0,0.18243243243243243,0.0,0.6513715733203763,0.0,0.8378378378378378,0.0,0.02717391304347826,0.578213254110051,0.578213254110051,0.0,0.0,0.75,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.19356308154505378,1.0,1.0,,0.0,0.0,0.1885245901639344,0.0,0.0,1.0,0.9311172395874423
1505,Maisy,1,100.0,1706.1491419575614,1.0,629.5940731071464,3.363636363636364,0.6851851851851852,21.0,0.0,0.0,38.0,0.0,0.2363215682121517,0.0,28.0,0.0,74.0,2014.0,2014.0,0.0,0.0,9.0,11.0,0.0,,,24430.0,15983.0,0.0,0.0,0.0,74.0,,1523.0,0.0,0.0,0.1309227304640547,343.0,18.0,,0.0,0.0,248.0,0.0,0.0,2.915298752462246,0.2252133946158896,aram,0.0,1.0,0.6328294622767011,0.05555555555555555,0.3066293965890532,0.35968379446640325,0.6703933428057551,0.5263157894736842,0.0,0.0,0.22972972972972974,0.0,0.7576254923600596,0.0,0.6216216216216216,0.0,0.1286231884057971,0.5184868627683182,0.5184868627683182,0.0,0.0,0.4,0.6,0.0,,,0.7632068462379058,0.795578550399032,0.0,0.0,0.0,0.8068181818181818,,0.9283121597096189,0.0,0.0,0.20683101063189338,0.7331693454015714,1.0,,0.0,0.0,0.5081967213114754,0.0,0.0,0.6857675761561952,0.627062860292014
1506,Maj Spoiler,1,0.0,1663.4223880361778,0.0,706.8694046427144,2.923076923076923,0.7755102040816326,21.0,0.0,0.0,17.0,0.0,0.2217978818022541,0.0,24.0,0.0,20.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,,,20688.0,15054.0,0.0,0.0,0.0,37.0,,1277.0,0.0,2.0,0.189210363052125,348.0,18.0,,0.0,0.0,194.0,1.0,0.0,1.7384494909945185,0.2725137039937353,aram,0.0,0.0,0.6124515346353618,0.0,0.5753682909757113,0.2926421404682274,0.8553469068119892,0.5263157894736842,0.0,0.0,0.08783783783783784,0.0,0.6958864144853838,0.0,0.5135135135135135,0.0,0.030797101449275364,0.0,0.0,0.0,0.0,0.65,0.7333333333333333,0.0,,,0.6084900726159993,0.7239039730398661,0.0,0.0,0.0,0.38636363636363635,,0.70508166969147,0.0,1.0,0.46660254961643943,0.7451102142191866,1.0,,0.0,0.0,0.3975409836065574,1.0,0.0,0.3899226026685749,0.8028410254392327
1507,MajinBill,2,100.0,1130.0216054899374,5.0,668.8113770218433,8.416666666666668,0.7256944444444444,21.5,0.0,0.0,50.5,0.0,0.1669946953551029,0.0,27.5,0.0,183.5,1333.0,1333.0,0.0,0.0,4.0,5.5,0.0,,,11584.0,9033.5,0.0,0.0,0.0,32.5,,826.0,0.0,0.0,0.1420584117460868,113.5,14.0,,0.0,1518.9417724609375,126.5,2.5,0.0,2.41853323699422,0.1279112475915221,aram,1.0,1.0,0.3580534923557891,0.2777777777777778,0.4430146399187471,1.0,0.7533419208054128,0.5394736842105263,0.0,0.0,0.3141891891891892,0.0,0.4629222688580545,0.0,0.6081081081081081,0.0,0.3269927536231884,0.3431693088729733,0.3431693088729733,0.0,0.0,0.15,0.23333333333333334,0.0,,,0.23207598735308213,0.2594079633618694,0.0,0.0,0.0,0.3352272727272727,,0.2958257713248639,0.0,0.0,0.2564596013951926,0.18508346667303513,0.5555555555555556,,0.0,0.2927378348450046,0.25922131147540983,1.0,0.0,0.5608870280986542,0.26546706749918414
1508,MajorChauvi,1,100.0,1324.4042647003723,0.0,758.6657373052458,3.5,0.7,33.0,0.0,0.0,23.0,0.0,0.2177188525947853,0.0,25.0,0.0,498.0,1915.0,1915.0,0.0,0.0,10.0,10.0,0.0,,,15837.0,12381.0,0.0,0.0,0.0,48.0,,979.0,0.0,2.0,0.2315554952074389,219.0,16.0,,0.0,0.0,24.0,0.0,0.0,2.941777323799796,0.2236976506639428,aram,0.0,1.0,0.45076158273423755,0.0,0.7554993741611046,0.3804347826086957,0.7007288227599155,0.8421052631578947,0.0,0.0,0.12837837837837837,0.0,0.6785467739295692,0.0,0.5405405405405406,0.0,0.8967391304347826,0.4930001699112857,0.4930001699112857,0.0,0.0,0.45,0.5333333333333333,0.0,,,0.40792057265879245,0.5176756142873895,0.0,0.0,0.0,0.5113636363636364,,0.43466424682395643,0.0,1.0,0.6553228605995495,0.4370357987247152,0.7777777777777778,,0.0,0.0,0.04918032786885246,0.0,0.0,0.6924239530532481,0.6214300284097135
1509,Makaka Smite,1,0.0,999.8160641018904,4.0,654.8878839605047,1.6875,0.54,8.0,0.0,0.0,84.0,0.0,0.1700498882069236,0.0,18.0,0.0,111.0,778.0,778.0,0.0,0.0,9.0,16.0,0.0,,,20022.0,13333.0,0.0,0.0,0.0,18.0,,1221.0,0.0,0.0,0.2709273675671501,383.0,18.0,,0.0,0.0,438.0,0.0,0.0,0.8845208845208845,0.3136773136773136,aram,0.0,0.0,0.2959537806437998,0.2222222222222222,0.394593183071523,0.10461956521739131,0.37310563925498125,0.18421052631578946,0.0,0.0,0.5405405405405406,0.0,0.4759096595298999,0.0,0.35135135135135137,0.0,0.1956521739130435,0.200289364068397,0.200289364068397,0.0,0.0,0.4,0.9333333333333333,0.0,,,0.5809536292081453,0.5911246967910775,0.0,0.0,0.0,0.17045454545454544,,0.6542649727767695,0.0,0.0,0.830792191252697,0.8286962959424927,1.0,,0.0,0.0,0.8975409836065574,0.0,0.0,0.17525578490854984,0.9558138891728617
1510,MakiseKurisu,1,0.0,1311.6406996123949,1.0,623.595946533866,3.4615384615384617,0.6164383561643836,25.0,0.0,0.0,92.0,0.0,0.1565849204610188,0.0,39.0,0.0,910.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,,,31501.0,16097.0,0.0,0.0,0.0,69.0,,1548.0,0.0,1.0,0.1353639876174443,349.0,18.0,,0.0,863.0663452148438,397.0,0.0,0.0,2.6744186046511627,0.2254521963824289,aram,0.0,0.0,0.4446741788961904,0.05555555555555555,0.28576983026092073,0.37458193979933113,0.5296242491828523,0.631578947368421,0.0,0.0,0.5945945945945946,0.0,0.41867111355868625,0.0,0.918918918918919,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.7333333333333333,0.0,,,1.0,0.8043739237240535,0.0,0.0,0.0,0.75,,0.9509981851179673,0.0,0.5,0.2266244411511194,0.7474983879827096,1.0,,0.0,0.16633433736992184,0.8135245901639344,0.0,0.0,0.6252133630754249,0.6279502992307506
1511,Maky Women Cry,1,0.0,1657.4187651687264,1.0,737.9778681834524,4.625,0.6851851851851852,33.0,0.0,0.0,44.0,0.0,0.2048441856697149,0.0,26.0,0.0,103.0,841.0,841.0,0.0,1.0,11.0,8.0,0.0,,,18384.0,13556.0,0.0,0.0,0.0,58.0,,1102.0,0.0,0.0,0.1533656778688067,196.0,18.0,,0.0,0.0,55.0,0.0,0.0,3.1578947368421053,0.1778584392014519,aram,0.0,0.0,0.6095881906845454,0.05555555555555555,0.6835535802767048,0.5516304347826088,0.6703933428057551,0.8421052631578947,0.0,0.0,0.2702702702702703,0.0,0.6238175515087556,0.0,0.5675675675675675,0.0,0.18115942028985507,0.21650816861378133,0.21650816861378133,0.0,0.3333333333333333,0.5,0.4,0.0,,,0.5132288629888287,0.6083296814531808,0.0,0.0,0.0,0.625,,0.5462794918330308,0.0,0.0,0.3068528973996,0.3821078021636854,1.0,,0.0,0.0,0.11270491803278689,0.0,0.0,0.7467531287813058,0.4510816186708554
1512,Malafox666,1,0.0,833.3099109324036,59.0,543.4760003816563,2.9166666666666665,0.8974358974358975,5.0,0.0,0.0,327.0,0.0,0.1147872236564751,0.0,29.0,0.0,201.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,,,21564.0,13994.0,0.0,0.0,0.0,12.0,,1543.0,0.0,0.0,0.2545770674807048,299.0,18.0,,2408.0,5701.94921875,381.0,0.0,0.0,0.4666234607906676,0.1937783538561244,aram,0.0,0.0,0.21654099989830464,1.0,0.007138275799674873,0.29166666666666663,1.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.2409923076985419,0.0,0.6486486486486487,0.0,0.358695652173913,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.0,,,0.6447091783596631,0.6421224315966841,0.0,0.0,0.0,0.10227272727272728,,0.9464609800362976,0.0,0.0,0.7579235152106999,0.6280896998065579,1.0,,1.0,1.0,0.7807377049180327,0.0,0.0,0.0702016745037729,0.5102434597688619
1513,Malenia,1,100.0,1546.3515526931467,0.0,832.4880167946509,6.857142857142857,0.8,39.0,0.0,3.0,30.0,0.0,0.2060330557247129,0.0,29.0,1.0,235.0,4321.0,4321.0,0.0,1.0,19.0,7.0,0.0,,,25222.0,18122.0,0.0,0.0,0.0,86.0,,1305.0,0.0,1.0,0.175049146606561,188.0,18.0,,2219.0,3069.73193359375,179.0,0.0,0.0,3.954022988505747,0.1440613026819923,aram,0.0,1.0,0.5566162372495363,0.0,1.0,0.8913043478260869,0.9054933124504998,1.0,0.0,1.0,0.17567567567567569,0.0,0.6288713470009504,0.0,0.6486486486486487,1.0,0.42028985507246375,1.0,1.0,0.0,0.3333333333333333,0.9,0.3333333333333333,0.0,,,0.7959528870472456,0.9606075288395661,0.0,0.0,0.0,0.9431818181818182,,0.7304900181488203,0.0,0.5,0.40349000195207724,0.36300241205550116,1.0,,1.0,0.5916136458205897,0.3668032786885246,0.0,0.0,0.9468896706629991,0.3254841601602945
1514,Mals National,2,50.0,1872.2557601851297,17.5,725.6062542782031,2.7333333333333334,0.6497678018575852,32.0,0.0,0.0,135.5,0.0,0.211595792389285,0.0,31.5,0.0,62.5,1231.5,1231.5,0.0,0.0,9.5,15.0,0.0,,,21080.0,14123.0,0.0,0.0,0.0,68.5,,1164.5,0.0,0.5,0.2065697924059752,357.5,18.0,,803.5,803.75,143.0,0.0,0.0,3.5101203823911247,0.3070920128643927,aram,1.0,0.5,0.7120516904201525,0.9722222222222222,0.6405290629228709,0.263768115942029,0.5978711185732369,0.8157894736842105,0.0,0.0,0.8885135135135135,0.0,0.652518114249814,0.0,0.7162162162162162,0.0,0.10778985507246377,0.3170390126609652,0.3170390126609652,0.0,0.0,0.425,0.8666666666666667,0.0,,,0.6246977089761777,0.6520750908855243,0.0,0.0,0.0,0.7443181818181818,,0.602994555353902,0.0,0.25,0.5439686301881546,0.7677978649726553,1.0,,0.425722430035287,0.15490260326139219,0.2930327868852459,0.0,0.0,0.8352981873380403,0.9313414891174849
